"Club Type","Club Brand","Club Model","Carry Distance","Total Distance","Ball Speed","Launch Angle","Launch Direction","Apex","Side Carry","Club Speed","Smash Factor","Descent Angle","Attack Angle","Club Path","Club Data Est Type","Spin Rate","Spin Axis"
"7i",,,"119.0","128.8","156.4","18.4","-0.4","18.2","10.9","122.7","1.27","40.0","-4.4","-5.1",0,"5822","12.6"
"7i",,,"88.9","108.1","132.5","15.5","-3.5","8.2","-2.1","120.9","1.10","24.1","-2.7","-3.6",0,"2719","6.9"
"7i",,,"115.7","128.3","159.6","12.8","-0.3","12.4","10.9","126.3","1.26","31.4","-7.3","-6.5",0,"6040","13.6"
"7i",,,"134.1","148.0","165.7","16.4","-3.5","18.2","-0.8","129.9","1.28","36.8","-5.8","-7.2",0,"4111","6.3"
"7i",,,"135.0","146.8","170.0","16.5","-0.6","20.0","5.5","127.2","1.34","40.1","-7.7","-5.8",0,"5165","5.1"
"7i",,,"128.2","138.3","166.7","16.0","-1.4","18.4","9.0","130.7","1.27","39.2","-8.9","-8.3",0,"6064","11.3"
"7i",,,"113.6","125.9","155.7","14.2","-2.3","12.9","7.1","125.4","1.24","32.3","-8.0","-6.8",0,"5573","14.5"
"7i",,,"54.7","71.5","120.3","10.5","-7.9","3.4","-1.6","120.9","0.99","17.0","-3.5","-6.7",0,"13229","31.4"
"7i",,,"102.8","115.6","151.6","12.3","-1.9","9.7","9.9","124.5","1.22","27.7","-9.9","-8.7",0,"6285","20.8"
"7i",,,"116.1","126.9","155.1","17.4","-2.0","16.1","11.3","127.2","1.22","37.2","-7.4","-9.1",0,"5490","18.8"
"7i",,,"56.4","82.4","143.2","5.7","1.8","1.8","8.8","127.2","1.13","9.0","-6.8","-8.0",0,"5347","41.7"
"7i",,,"115.8","129.6","151.8","16.7","-2.6","13.9","7.2","128.1","1.19","32.3","-3.8","-8.2",0,"3770","16.6"
"7i",,,"116.4","126.4","155.7","17.3","-0.9","16.4","13.0","127.2","1.22","37.8","-7.9","-8.6",0,"5853","17.5"
"7i",,,"88.2","114.8","138.5","14.3","-4.9","6.8","-5.4","123.6","1.12","19.6","-3.9","-6.4",0,"1538","4.3"
"7i",,,"24.5","65.2","137.8","2.6","-2.8","0.3","-2.5","129.0","1.07","3.3","-2.0","-7.0",0,"11304","-54.2"
"7i",,,"123.7","132.4","162.0","18.6","0.2","20.0","15.5","127.2","1.27","41.9","-4.7","-7.9",0,"6253","15.3"
"7i",,,"120.2","131.6","158.4","17.4","-3.8","16.9","8.5","129.0","1.23","37.7","-5.7","-12.5",0,"5192","19.1"
"7i",,,"98.6","113.6","154.6","9.4","-6.7","6.9","0.8","123.6","1.25","21.5","-7.2","-13.4",0,"5523","21.8"
"7i",,,"127.8","138.5","164.7","17.7","-2.6","19.7","7.8","124.5","1.32","40.8","-6.1","-9.5",0,"5623","13.2"
"7i",,,"115.3","124.6","154.9","18.1","-3.4","17.0","9.2","128.1","1.21","38.9","-8.1","-12.4",0,"6095","19.4"
"7i",,,"110.7","120.2","152.0","16.6","-2.6","14.7","8.7","125.4","1.21","36.0","-7.5","-9.8",0,"6397","17.6"
"7i",,,"126.4","135.4","165.9","17.4","-2.4","19.6","12.9","128.1","1.30","41.1","-6.4","-12.1",0,"6370","18.2"
"7i",,,"118.4","127.8","158.9","17.4","-2.3","17.1","13.9","127.2","1.25","38.7","-9.1","-12.9",0,"6226","21.6"
"7i",,,"103.3","115.0","147.9","14.3","-4.8","11.2","3.2","122.7","1.21","30.4","-8.1","-11.0",0,"5891","17.9"
"7i",,,"123.8","134.8","160.6","18.1","-2.9","18.8","8.8","122.7","1.31","39.9","-7.5","-11.2",0,"5279","16.0"
"7i",,,"114.4","124.1","153.4","17.8","-3.7","16.3","6.7","128.1","1.20","37.9","-7.6","-12.3",0,"5814","17.2"
