"Club Type","Club Brand","Club Model","Carry Distance","Total Distance","Ball Speed","Launch Angle","Launch Direction","Apex","Side Carry","Club Speed","Smash Factor","Descent Angle","Attack Angle","Club Path","Club Data Est Type","Spin Rate","Spin Axis"
"sw",,,"31.3","37.3","67.5","28.5","1.5","4.8","1.5","78.0","0.87","33.2","-11.2","-2.0",0,"6037","4.3"
"sw",,,"32.8","38.5","68.6","29.8","2.4","5.4","1.7","74.4","0.92","35.0","-4.9","-1.0",0,"6222","-1.4"
"sw",,,"32.6","42.4","68.1","30.8","-7.1","5.3","-5.0","77.1","0.88","34.6","-1.0","-1.0",5,"1318","-28.1"
"sw",,,"28.9","34.8","64.1","29.5","1.1","4.6","0.9","68.9","0.93","33.8","-10.3","-0.9",0,"5814","0.8"
"sw",,,"32.9","40.0","67.7","32.0","-0.9","5.8","0.3","77.1","0.88","36.9","-10.0","-10.2",0,"3950","6.0"
"sw",,,"30.0","35.5","64.6","31.4","-0.3","5.2","0.4","69.5","0.93","36.0","-1.0","-1.0",5,"5645","3.9"
"sw",,,"31.9","38.8","65.2","43.7","0.5","8.7","1.0","76.2","0.85","48.5","-4.1","-2.4",0,"1347","5.7"
"sw",,,"36.8","42.5","72.8","30.4","-3.1","6.3","-1.6","71.8","1.01","36.3","-6.2","-2.3",0,"5628","-0.8"
"sw",,,"35.1","43.8","73.7","25.4","-3.7","4.8","-1.5","76.2","0.97","30.5","-1.0","-1.0",5,"4758","3.9"
"sw",,,"32.3","41.0","71.2","24.5","0.5","4.2","1.2","78.9","0.90","29.0","-1.0","-1.0",5,"4857","8.6"
"sw",,,"37.5","43.1","73.0","31.9","-2.6","6.8","-1.1","71.0","1.03","38.0","-6.0","-6.8",0,"5436","1.9"
"sw",,,"46.0","53.8","82.5","30.3","-6.2","8.1","-6.0","78.0","1.06","37.6","0.2","-4.4",0,"3876","-12.9"
"sw",,,"44.0","49.1","80.2","31.9","-2.1","8.4","-1.3","77.1","1.04","39.6","-0.7","-2.9",0,"6483","-2.1"
"sw",,,"36.0","41.5","71.5","31.2","-1.5","6.3","-0.3","80.7","0.89","37.0","-1.0","-1.0",5,"5710","2.4"
"sw",,,"38.0","43.4","74.2","30.4","-3.7","6.6","-2.0","76.2","0.97","36.7","-3.4","-6.6",0,"6385","-0.7"
"7i",,,"100.2","115.7","139.7","15.9","-2.3","10.7","1.7","104.8","1.33","28.6","-7.1","-6.4",0,"3722","8.9"
"7i",,,"96.7","114.1","137.9","15.4","-4.6","9.3","-9.1","105.7","1.30","25.7","-4.2","-2.8",0,"3070","-5.8"
"7i",,,"94.7","110.5","134.8","16.5","-2.0","9.9","1.8","107.5","1.25","27.5","-4.3","-4.2",0,"3270","9.3"
"7i",,,"104.3","118.0","141.4","17.2","-2.5","12.9","-2.0","105.7","1.34","32.8","-3.0","-1.9",0,"4342","2.1"
"7i",,,"114.9","128.5","150.0","16.7","-3.0","14.3","-1.4","112.9","1.33","33.4","-6.0","-5.6",0,"4074","4.7"
"7i",,,"101.0","118.7","140.5","15.6","-4.5","10.1","-7.3","111.1","1.27","26.9","-4.2","-4.1",0,"3112","-1.5"
"7i",,,"105.7","120.4","141.1","17.7","-0.8","12.6","0.8","104.8","1.35","31.1","-4.6","-1.7",0,"3325","1.9"
"7i",,,"85.6","101.6","128.8","15.5","-0.6","8.5","1.9","101.3","1.27","26.4","-4.0","-0.3",0,"4102","4.5"
"7i",,,"101.0","119.8","141.5","15.3","-2.7","9.7","-6.2","104.8","1.35","25.7","-5.1","-1.0",0,"2886","-6.2"
"7i",,,"103.9","118.8","143.1","15.3","-3.6","11.1","-3.9","111.1","1.29","29.2","-6.3","-5.2",0,"4019","2.5"
"7i",,,"112.6","127.4","148.7","16.2","-1.7","13.5","-3.0","108.4","1.37","32.7","-4.9","-1.3",0,"4204","-1.5"
"7i",,,"48.9","79.6","115.0","13.6","-6.3","3.2","-8.1","107.5","1.07","15.7","-1.7","-2.6",0,"1044","-60.8"
"7i",,,"100.1","115.2","138.8","16.4","-0.8","11.2","2.2","108.4","1.28","30.1","-4.2","-3.2",0,"4015","4.7"
"7i",,,"89.2","105.7","135.2","14.3","-2.2","8.3","5.3","112.0","1.21","25.4","-7.5","-8.4",0,"4226","18.7"
"7i",,,"106.3","120.3","143.5","16.8","-0.3","12.7","6.0","108.4","1.32","32.0","-5.7","-4.2",0,"4118","8.8"
"7i",,,"101.5","119.3","139.6","17.5","-0.6","11.1","-7.3","102.1","1.37","28.5","-1.2","3.4",0,"2803","-17.2"
"7i",,,"118.0","131.4","150.9","17.7","-1.0","15.3","-1.8","107.5","1.40","34.4","-4.8","-1.3",0,"3759","-1.7"
"7i",,,"49.5","83.3","121.9","12.9","-3.9","3.0","-6.1","106.6","1.14","14.7","-1.4","-0.2",0,"934","-74.6"
"7i",,,"99.1","112.8","137.2","17.5","-0.6","12.0","5.6","105.7","1.30","31.9","-6.9","-4.6",0,"4181","10.6"
"7i",,,"34.7","67.9","101.4","12.7","-5.1","2.1","-4.4","95.0","1.07","14.0","-2.9","-3.0",0,"772","-72.9"
"7i",,,"54.0","79.7","125.9","7.6","1.0","2.2","4.9","103.0","1.22","10.9","-5.0","-1.4",0,"3737","23.8"
"7i",,,"99.9","113.7","138.1","17.3","0.3","12.2","2.6","102.1","1.35","32.2","-4.2","-0.1",0,"4518","1.6"
"7i",,,"104.1","118.3","141.3","16.6","-0.6","11.9","0.2","101.3","1.40","30.5","-5.7","-0.7",0,"3767","0.2"
"7i",,,"98.3","113.3","137.9","16.1","-0.4","10.7","3.9","103.0","1.34","29.2","-6.7","-3.9",0,"3976","6.7"
"7i",,,"100.5","115.6","141.0","15.0","-1.8","10.5","0.3","102.1","1.38","28.6","-7.6","-3.8",0,"4233","4.3"
"7i",,,"94.4","114.5","137.4","16.0","1.6","8.8","-0.9","110.2","1.25","24.0","-2.5","3.7",0,"2284","-14.4"
"7i",,,"117.4","130.9","152.2","17.3","3.1","15.8","6.2","115.6","1.32","35.9","-4.7","2.4",0,"4547","-2.3"
"7i",,,"88.7","104.7","131.1","15.5","1.6","8.9","3.8","103.9","1.26","26.9","-3.6","3.8",0,"4019","0.4"
"7i",,,"89.4","107.3","133.1","14.9","2.1","8.1","4.8","110.2","1.21","24.1","-3.8","1.4",0,"3054","1.0"
"7i",,,"114.1","125.2","153.9","15.5","5.2","14.3","19.0","114.7","1.34","34.6","-7.7","0.4",0,"5562","10.0"
"7i",,,"118.0","131.3","158.0","13.5","0.8","12.8","8.7","116.4","1.36","31.1","-9.0","-1.6",0,"4852","7.5"
"7i",,,"88.5","102.2","136.9","12.9","2.7","7.9","10.7","109.3","1.25","25.2","-9.2","-1.4",0,"5650","12.3"
"7i",,,"102.2","115.9","145.2","14.0","4.1","10.4","13.2","105.7","1.37","28.7","-8.0","-1.2",0,"4974","8.2"
"7i",,,"113.8","129.4","152.5","14.7","-1.3","11.7","-9.9","107.5","1.42","28.7","-4.9","2.8",0,"3619","-14.4"
"7i",,,"102.5","118.0","143.9","14.2","-0.1","10.1","-2.7","106.6","1.35","27.4","-4.4","3.8",0,"4033","-7.4"
"7i",,,"106.4","122.1","144.5","15.7","0.9","11.6","-0.7","105.7","1.37","29.6","-6.4","3.1",0,"3778","-6.6"
"7i",,,"100.3","116.6","145.7","12.8","-3.9","8.6","-12.3","108.4","1.34","24.3","-6.6","1.1",0,"3796","-14.1"
"7i",,,"54.3","85.7","130.5","6.1","0.1","1.9","3.7","107.5","1.21","9.4","-7.6","-0.8",0,"4062","19.7"
"7i",,,"45.4","71.0","117.6","12.5","-3.5","2.7","-5.8","105.7","1.11","14.4","0.1","4.2",0,"1571","-72.9"
"7i",,,"92.8","111.8","134.1","16.4","1.4","9.0","2.6","107.5","1.25","25.2","-2.9","1.2",0,"2527","-2.4"
"7i",,,"94.0","107.6","135.3","16.5","3.7","10.8","10.3","109.3","1.24","30.7","-4.1","3.4",0,"4966","6.0"
"7i",,,"93.9","111.4","135.3","15.7","3.2","9.2","3.9","108.4","1.25","25.8","-4.4","4.9",0,"3046","-6.7"
"7i",,,"124.1","137.3","158.2","17.0","2.2","17.2","9.1","115.6","1.37","37.2","-5.5","0.6",0,"4639","3.4"
"7i",,,"76.2","94.9","133.0","10.4","5.7","5.0","13.7","105.7","1.26","18.5","-5.2","2.5",0,"4734","16.9"
"7i",,,"99.4","114.3","142.2","14.6","1.3","10.1","11.5","114.7","1.24","28.2","-10.1","-2.9",0,"4493","15.2"
"7i",,,"105.6","123.1","144.4","15.6","1.7","10.7","9.2","119.1","1.21","27.4","-5.7","-0.8",0,"3087","9.3"
"7i",,,"105.1","116.6","144.3","17.6","4.0","13.8","17.0","110.2","1.31","34.9","-11.4","-3.1",0,"5217","13.6"
"7i",,,"108.6","121.0","147.7","16.9","3.4","13.8","18.0","115.6","1.28","34.3","-8.0","-4.3",0,"4932","15.7"
"7i",,,"128.4","143.7","165.4","12.9","-4.5","13.2","-14.3","116.4","1.42","30.1","-7.0","-2.2",0,"3985","-7.4"
"7i",,,"120.8","135.4","155.6","15.5","0.4","14.1","4.4","115.6","1.35","32.1","-7.7","-0.9",0,"3859","2.6"
"7i",,,"129.7","144.2","162.6","15.6","-1.4","15.7","-8.7","117.3","1.39","33.4","-4.6","-0.2",0,"3752","-8.9"
"7i",,,"67.1","96.3","126.3","13.2","-2.4","4.5","-4.7","117.3","1.08","16.6","-2.5","-0.2",0,"1378","-21.5"
"7i",,,"131.4","146.7","166.8","13.3","-1.0","14.3","-4.2","119.1","1.40","31.6","-6.9","0.2",0,"4085","-4.3"
"7i",,,"97.3","113.9","148.7","10.0","1.8","7.0","9.3","115.6","1.29","21.4","-5.7","0.8",0,"4656","10.1"
"7i",,,"122.4","137.0","157.2","15.3","0.7","14.3","0.7","117.3","1.34","32.3","-5.6","1.1",0,"3930","-3.2"
"7i",,,"116.0","131.1","153.7","14.4","0.7","12.2","7.4","119.1","1.29","29.4","-6.7","-2.1",0,"3835","6.8"
"7i",,,"106.3","119.1","147.4","15.6","2.4","12.4","14.8","114.7","1.29","32.1","-10.8","-1.2",0,"5098","14.5"
"7i",,,"101.5","113.8","146.9","13.6","3.2","10.5","15.6","114.7","1.28","29.5","-10.0","-3.0",0,"6155","14.9"
"7i",,,"112.6","127.1","150.6","15.3","2.1","12.6","13.5","117.3","1.28","31.0","-7.4","-3.2",0,"4107","12.3"
"7i",,,"11.7","24.8","51.7","14.8","15.8","0.8","3.1","112.0","0.46","15.8","-0.8","1.9",0,"7986","-34.5"
"7i",,,"107.3","120.2","148.3","14.7","0.4","11.8","7.7","112.0","1.32","30.7","-8.0","-2.9",0,"4954","8.9"
"7i",,,"115.0","127.2","154.9","14.6","0.4","13.5","6.3","116.4","1.33","33.0","-6.6","-1.1",0,"5327","5.5"
"7i",,,"118.3","131.2","156.3","14.9","-0.7","14.1","1.2","118.2","1.32","33.4","-7.0","-2.0",0,"4941","1.6"
"7i",,,"120.3","133.6","160.3","13.5","0.1","13.5","5.5","117.3","1.37","32.4","-8.0","-2.4",0,"5178","4.8"
"7i",,,"124.4","139.0","160.6","14.0","-1.9","13.9","-5.1","116.4","1.38","31.8","-6.2","-1.3",0,"4229","-3.3"
"7i",,,"113.7","125.0","151.0","18.0","4.9","16.1","20.2","117.3","1.29","37.3","-3.5","-0.2",0,"5101","12.7"
"7i",,,"111.4","124.8","152.0","13.8","-0.5","11.7","3.6","114.7","1.33","29.9","-6.7","-0.7",0,"4730","4.7"
"7i",,,"119.0","132.5","156.5","14.7","0.4","13.7","8.5","120.9","1.29","32.3","-7.4","-3.4",0,"4515","8.1"
"7i",,,"120.8","133.9","157.0","16.3","1.2","15.7","12.0","118.2","1.33","35.5","-7.5","-2.1",0,"4723","10.1"
"7i",,,"124.8","138.3","160.2","15.3","0.9","15.5","5.7","117.3","1.36","34.6","-7.1","-0.5",0,"4571","2.5"
"7i",,,"116.6","130.5","153.9","15.2","-0.1","13.6","8.0","120.0","1.28","32.4","-7.5","-3.6",0,"4431","9.5"
"7i",,,"116.5","130.2","152.8","15.7","1.4","13.9","10.6","118.2","1.29","32.8","-8.3","-2.0",0,"4248","8.9"
"7i",,,"108.9","124.6","147.6","14.7","-1.4","11.1","1.0","120.0","1.23","28.2","-6.3","-3.1",0,"3639","3.7"
"7i",,,"114.8","129.6","152.3","14.9","0.5","12.6","8.1","120.9","1.26","30.6","-6.2","-2.5",0,"4037","8.6"
"7i",,,"130.1","145.2","164.9","14.2","0.4","14.8","-3.0","118.2","1.39","32.5","-5.7","1.9",0,"4050","-6.8"
"7i",,,"94.5","107.8","135.7","17.1","4.6","11.1","16.6","119.1","1.14","31.1","-2.5","0.6",0,"4729","16.1"
"7i",,,"115.0","127.4","157.3","13.2","0.1","12.3","9.1","118.2","1.33","31.1","-10.2","-5.3",0,"5439","10.2"
"7i",,,"130.7","144.8","166.0","13.9","-1.3","15.2","-4.3","120.0","1.38","33.4","-7.3","-0.8",0,"4405","-3.5"
"7i",,,"110.5","123.8","152.9","13.2","0.6","11.4","5.8","116.4","1.31","29.6","-8.6","-1.7",0,"5129","4.8"
"7i",,,"67.1","107.7","150.8","4.3","1.1","1.8","7.1","119.1","1.27","8.1","-9.3","-2.8",0,"4373","23.0"
"7i",,,"110.5","123.3","151.3","14.6","2.7","12.5","11.1","115.6","1.31","31.8","-8.6","-1.1",0,"5212","6.7"
"7i",,,"105.5","118.6","153.8","11.3","2.4","9.6","13.9","118.2","1.30","27.2","-12.4","-4.7",0,"6342","13.1"
"7i",,,"103.2","114.9","151.3","13.1","4.7","10.7","20.6","120.0","1.26","30.1","-12.0","-3.7",0,"7503","17.9"
"7i",,,"94.7","110.0","145.9","10.4","0.7","7.2","4.6","112.0","1.30","22.8","-9.4","-0.6",0,"5586","4.4"
"7i",,,"101.2","113.3","146.1","13.5","3.0","10.5","11.8","115.6","1.26","29.5","-9.7","-0.8",0,"6316","8.8"
"7i",,,"98.4","112.5","147.7","11.6","0.4","8.6","9.7","116.4","1.27","25.6","-12.1","-5.8",0,"6066","14.3"
"7i",,,"110.8","123.5","153.9","12.9","0.1","11.3","6.2","116.4","1.32","29.6","-8.0","-2.6",0,"5297","6.8"
"7i",,,"104.1","117.4","148.2","13.3","2.2","10.4","10.7","112.9","1.31","28.5","-9.5","-3.1",0,"5238","9.2"
"7i",,,"12.2","70.3","119.2","1.9","6.2","0.1","1.7","105.7","1.13","2.0","-6.9","0.1",0,"3164","41.7"
"7i",,,"109.3","127.8","156.0","11.1","-3.7","8.4","-12.7","114.7","1.36","22.6","-7.3","-0.0",0,"3613","-13.1"
"7i",,,"106.7","121.6","148.7","13.4","2.6","10.4","11.2","116.4","1.28","27.6","-8.5","-0.7",0,"4370","8.3"
"7i",,,"81.4","99.0","132.6","13.1","2.2","6.5","11.8","116.4","1.14","21.6","-8.2","-5.4",0,"3794","23.6"
"7i",,,"48.5","90.3","141.8","3.3","-0.2","0.9","3.1","110.2","1.29","5.4","-11.0","-5.2",0,"4542","22.5"
"7i",,,"106.7","121.0","148.0","14.1","-0.3","11.1","6.2","109.9","1.35","29.2","-9.4","-4.7",0,"4613","8.9"
"7i",,,"99.2","114.7","139.4","15.4","2.3","10.6","7.0","104.8","1.33","29.0","-7.5","-0.4",0,"4218","3.2"
"7i",,,"97.8","111.1","143.7","12.8","0.8","9.1","6.4","107.5","1.34","26.6","-8.5","-0.9",0,"5247","7.2"
"7i",,,"118.8","135.1","160.6","11.4","-2.2","10.6","-0.5","114.7","1.40","26.6","-9.6","-3.3",0,"4186","3.4"
